0	2	0.28528221	26.88282903	1.87058519
1	3	6.97476571	30.55548471	5.00647462
2	6	14.21833945	16.83061351	0.78408736
3	7	1.16629191	46.36763658	4.56584464
4	8	0.67771036	25.29525323	1.71750364
5	9	4.02244518	49.72535215	3.72786060
6	12	1.41931684	71.45407935	29.27971931
7	13	5.63005636	42.21014898	6.70452152
8	14	7.32731508	11.03109053	1.43260141
9	16	0.22632954	11.50696659	2.28950917
10	17	12.19377764	13.93986047	1.50518566
11	19	10.95745828	6.91980225	0.90241283
12	20	5.36057415	9.90869494	1.85922871
13	21	0.86171866	141.38799153	9.02397381
14	22	12.69060457	34.58491765	5.24143798
15	23	8.65688224	32.94362477	4.82883441
16	24	8.46711549	88.78503267	23.11913590
17	25	13.21089575	24.01399863	21.56088407
18	26	13.39467785	17.80205329	5.39454512
19	27	0.44482296	10.61539950	3.13250287
20	29	5.15176059	112.49125175	12.69487199
21	30	5.34276106	41.45569999	6.92626841
22	31	1.62877105	13.56672578	1.12367905
23	32	8.42244034	19.98518531	6.35971729
24	33	8.69947541	17.22527684	5.26110990
25	34	11.18178130	15.13423690	2.46169003
26	36	9.17157359	16.92412431	1.57333283
27	38	9.89610174	16.36975165	1.92568611
28	40	5.06813708	54.59085855	6.53448284
29	41	5.67892224	91.59354827	1.73818723
30	44	13.08219392	18.30875978	3.44948948
31	46	2.21494469	16.39657048	5.98369806
32	47	5.79917148	11.29197005	4.82712704
33	51	10.53299497	111.09779964	15.10976263
34	53	10.51017759	15.47108002	2.86100265
35	54	2.67603769	7.49270263	2.72555135
36	55	12.08591719	76.01124004	2.04571410
37	58	11.33526479	38.21351563	25.45102378
38	59	12.52340319	19.83525977	20.19214241
39	62	9.94608342	8.88012928	0.96014885
40	65	2.11473078	10.36088859	3.60627279
41	68	12.25297028	12.64035586	8.91893112
42	69	7.01281013	17.52727096	7.45147890
43	70	10.78946164	12.11654580	3.68771929
44	74	4.42576768	14.10855552	2.14593983
45	76	8.94714345	8.74495552	1.86789688
46	77	10.79734682	20.83675454	4.60505406
47	79	4.73846258	4.47055951	1.50854679
48	80	12.38960661	13.40351999	3.85926252
49	81	12.22502689	8.82758564	1.09409905
50	83	5.84898492	3.60164939	0.87797157
51	91	1.06572288	4.75474074	0.81627118
52	95	8.83579328	8.26851532	0.91974801
53	97	5.13685442	7.68823672	0.80464787
54	99	3.90454947	7.25650178	0.73285033
55	100	4.18496794	8.00173458	1.31001505
56	102	0.78960757	5.97113366	0.67088812
57	103	7.37835031	11.08141579	0.83881460
58	104	2.98848544	48.03644306	9.93105097
59	105	4.98744646	13.21237214	2.09372466
60	107	5.14476478	11.83966942	2.09794778
61	108	2.62613233	11.83906173	2.49742664
62	111	4.09416866	43.79389131	31.52149207
63	112	5.67277707	22.43983920	27.57433185
64	114	10.47925542	15.11820476	7.52397931
65	116	0.05724156	12.88159957	2.20725985
66	118	4.68933780	11.29934303	3.43843026
67	119	13.76493986	19.49780624	10.45619217
68	121	7.78232862	7.31260386	9.11244574
69	123	12.58803314	28.71212603	7.62842384
70	125	2.33265947	12.08853153	5.39540990
71	127	13.89085341	14.90394536	4.04749462
72	128	10.32226629	4.62131906	4.31791922
73	129	10.26101368	45.48715512	10.71823335
74	131	1.33995104	6.72605563	2.73217866
75	132	8.44039749	9.07004046	1.78498664
76	133	6.36446018	7.82191897	3.90893482
77	134	7.18805845	15.10969041	6.14295636
78	135	12.20050456	48.24382584	19.89324308
79	136	3.11261904	5.59137548	4.34677036
80	137	8.15503838	8.14467785	4.99261815
81	140	10.67966318	76.52370548	16.63229636
82	144	3.23893584	11.49701062	3.47762757
83	145	1.94708107	17.65933008	4.63465535
84	147	12.36701292	24.15955066	13.39022816
85	148	11.02588877	13.62971903	2.65958107
86	149	2.64848150	17.30846254	19.29046851
87	150	7.32220619	10.11010208	2.47999595
88	151	10.84314241	14.62353009	4.76595854
89	152	6.52203683	5.12652781	4.08123591
90	153	6.80042309	7.99093045	5.54898006
91	154	2.71485359	124.87642502	8.75273271
92	155	10.17905396	14.62069816	3.18613477
93	156	13.11060626	16.62052632	9.45524388
94	157	13.19944439	35.50075671	26.45772753
95	158	13.20748574	30.26077599	8.66447324
96	160	3.49839813	105.44540568	27.83655750
97	161	13.37101848	12.23277562	11.38439950
98	162	1.71637566	12.87957037	15.96818789
99	163	10.12736892	5.09261906	1.48992422
100	164	9.40482918	4.52874954	1.63853394
101	165	7.19369797	1.31107731	3.75837059
102	167	0.39253809	16.88377624	31.89944351
103	168	1.70568627	23.69631270	7.21931663
104	170	2.59919892	9.06073255	18.21743217
105	171	4.80048208	1.66205021	24.23929941
106	172	6.42851092	1.48087048	10.93826407
107	174	4.31239746	10.22117335	4.88749747
108	175	2.33148732	6.12844288	16.55323771
109	177	14.12154680	8.91321201	7.25522997
110	179	5.77214629	16.16312619	5.98377086
111	181	11.55201951	4.82100116	15.83490170
112	185	0.10210894	2.80256890	4.12403801
113	186	8.29747411	8.31997526	4.98854042
114	189	1.24950323	0.55023741	28.81625320
115	190	8.76380701	0.57048149	13.85768712
116	191	12.26237674	3.81404097	5.15647016
117	192	10.78895502	3.99875170	8.77019121
118	194	4.43057221	3.27769807	21.10866225
119	197	12.67468888	10.23186596	5.90035880
120	199	12.97671856	0.99953859	18.50691844
121	201	2.24234593	123.92370436	22.30051809
122	203	10.65459700	27.43736924	28.34039924
123	207	12.85673910	53.64004514	6.36773215
124	208	3.64040999	111.40136410	22.61127977
125	210	11.55990300	29.17247823	20.09447656
126	211	9.12928820	10.62505272	6.52205158
127	212	0.01825040	72.38141522	14.80979326
128	213	11.27606002	22.66048996	21.40650531
129	214	10.16800850	15.41021330	17.60121546
