0	2	29.33869643
1	3	42.83672505
2	6	32.13304031
3	7	52.39977313
4	8	27.99046723
5	9	57.77565793
6	12	102.45311550
7	13	54.84472685
8	14	20.09100701
9	16	14.32280529
10	17	27.93882376
11	19	19.07967336
12	20	17.42849781
13	21	151.57368401
14	22	52.81696021
15	23	46.72934142
16	24	120.67128405
17	25	59.08577845
18	26	36.89127627
19	27	14.49272533
20	29	130.63788434
21	30	54.02472946
22	31	16.61917588
23	32	35.06734293
24	33	31.48586214
25	34	29.07770824
26	36	27.96903072
27	38	28.49153950
28	40	66.49347847
29	41	99.31065775
30	44	35.14044318
31	46	24.89521323
32	47	22.21826858
33	51	137.04055723
34	53	29.14226027
35	54	13.19429167
36	55	90.44287133
37	58	75.29980419
38	59	52.85080536
39	62	20.08636154
40	65	16.38189216
41	68	34.11225726
42	69	32.29155999
43	70	26.89372673
44	74	20.98026303
45	76	19.85999585
46	77	36.53915543
47	79	11.01756889
48	80	29.95238913
49	81	22.44671158
50	83	10.62860588
51	91	6.93673480
52	95	18.32405661
53	97	13.92973901
54	99	12.19390157
55	100	13.79671757
56	102	7.73162935
57	103	19.59858070
58	104	61.25597948
59	105	20.59354325
60	107	19.38238198
61	108	17.26262070
62	111	79.70955204
63	112	55.98694813
64	114	33.42143948
65	116	15.44610098
66	118	19.72711109
67	119	44.01893827
68	121	24.50737822
69	123	49.22858301
70	125	20.11660090
71	127	33.14229338
72	128	19.56150456
73	129	66.76640214
74	131	11.09818533
75	132	19.59542459
76	133	18.39531397
77	134	28.74070522
78	135	80.63757349
79	136	13.35076488
80	137	21.59233439
81	140	104.13566502
82	144	18.51357403
83	145	24.54106649
84	147	50.21679175
85	148	27.61518886
86	149	39.54741256
87	150	20.21230422
88	151	30.53263104
89	152	16.02980054
90	153	20.64033360
91	154	136.64401131
92	155	28.28588689
93	156	39.48637646
94	157	75.45792864
95	158	52.43273496
96	160	137.08036131
97	161	37.28819361
98	162	30.86413391
99	163	17.00991220
100	164	15.87211267
101	165	12.56314587
102	167	49.47575785
103	168	32.92131559
104	170	30.17736363
105	171	31.00183170
106	172	19.14764548
107	174	19.72106829
108	175	25.31316791
109	177	30.58998878
110	179	28.21904334
111	181	32.50792237
112	185	7.32871586
113	186	21.90598979
114	189	30.91599384
115	190	23.49197562
116	191	21.53288788
117	192	23.85789793
118	194	29.11693253
119	197	29.10691364
120	199	32.78317558
121	201	148.76656837
122	203	66.73236548
123	207	73.16451639
124	208	137.95305386
125	210	61.12685779
126	211	26.57639250
127	212	87.50945888
128	213	55.64305529
129	214	43.47943726
130	217	35.42416955
131	218	12.24694905
132	220	11.61693586
133	224	41.21832299
134	226	24.70004347
135	227	4.38015183
136	228	80.16758642
137	229	19.10652594
138	230	10.29172195
139	231	9.90873814
140	232	28.32661803
141	234	30.94719824
142	236	18.37007486
143	238	35.31716705
144	240	11.79704799
145	242	36.61602893
146	243	45.49581939
147	245	19.68752331
148	246	35.18519238
149	247	34.38409551
150	248	34.91441591
151	249	20.42667508
152	250	13.28557883
153	251	19.37639630
154	252	32.36109005
155	253	25.91248002
156	255	4.79017490
157	256	3.25268615
158	259	3.04853912
159	261	2.94775221
160	262	1.82881775
161	263	1.59186162
162	265	1.51935841
163	266	1.50289485
164	267	1.78424961
165	268	5.55788462
166	273	1.36744166
167	281	1.25520055
168	283	1.78410653
169	284	0.90024217
170	289	2.35902710
171	290	9.63209434
172	291	3.01535432
173	294	27.52003064
174	295	15.63407202
175	302	1.36744166
176	310	1.25520055
177	312	1.78410653
178	313	0.90024217
179	318	2.35902710
180	320	3.01535432
181	322	45.91690031
182	325	9.40358938
183	326	11.59919428
184	327	33.04653379
185	328	29.42894179
186	329	29.81277883
187	331	1.24006995
188	341	2.22046933
189	347	0.63885539
190	349	0.73128483
191	350	1.67176136
192	352	1.31132310
193	357	6.95369590
194	358	3.30769913
195	385	1.72801369
196	397	1.87224831
197	400	7.60231531
198	401	173.77039541
199	404	11.93766611
200	405	12.84516550
201	406	17.64262025
202	407	14.70627883
203	408	10.00916904
204	409	4.91331413
205	410	8.07810198
206	411	15.46964832
207	415	26.06597446
208	417	24.58019484
209	419	33.72893887
210	420	24.22078509
211	421	4.18834389
212	422	25.30717247
213	425	17.30703463
214	426	26.85868413
215	429	3.83409406
216	430	3.57362956
217	431	20.40885751
218	432	12.54672758
219	433	14.53137089
220	434	35.51806051
221	436	8.09798535
222	438	14.80611145
223	439	6.29149081
224	440	23.59367545
225	441	31.70225733
226	442	7.43566223
227	443	26.86356296
228	444	24.74176899
229	445	29.79731040
230	447	31.52440466
231	448	6.19098801
232	449	23.38870761
233	452	43.69301258
234	453	12.06679450
235	454	24.47226248
236	456	19.66033857
237	462	4.98903160
238	463	14.83541723
239	467	10.49974987
240	469	31.18636919
241	470	9.67235033
242	471	8.14656355
243	472	30.35271337
244	474	21.10317583
245	476	21.75058692
246	477	22.91210924
247	479	23.33722802
248	480	37.47962463
249	483	18.72716031
250	484	16.79278577
251	485	16.50249694
252	486	32.76932874
253	487	3.90732236
254	488	9.11797703
255	489	7.95590526
256	490	21.04848053
257	491	15.52997814
258	492	15.95277078
259	494	19.29740475
260	495	15.61245582
261	496	25.24056145
262	498	26.87684585
263	500	36.92015110
264	502	24.80547785
265	503	26.87479471
266	504	23.66720824
267	505	9.83257828
268	507	5.79839544
269	509	28.01257336
270	511	13.01903195
271	512	16.91698445
272	514	32.10361315
273	515	12.27657996
274	516	10.50893270
275	518	16.34833398
276	519	27.46534372
277	521	40.42140905
278	523	38.95759467
279	524	3.79590155
280	525	15.54553375
281	527	25.56918207
282	529	14.05492448
283	531	35.12822222
284	532	15.49430587
285	533	20.58442207
286	534	29.57708861
287	535	3.17921647
288	536	20.51169396
289	538	40.24284203
290	540	9.31427594
291	541	10.68063555
292	542	36.76227986
293	543	36.61001325
294	544	13.74781378
295	545	31.97399719
296	546	15.94649914
297	547	12.88618905
298	548	27.35208049
299	549	4.15130894
300	550	31.26738237
301	552	2.77105922
302	553	39.22677149
303	555	8.98223889
304	556	5.50391157
305	557	37.05107680
306	558	13.67202421
307	559	11.54188141
308	560	20.18509379
309	561	14.64468806
310	562	9.87114771
311	564	34.24239230
312	565	15.08295108
313	566	17.42979361
314	567	26.25809030
315	568	6.72529322
316	570	26.34182463
317	572	11.78315089
318	573	20.46230416
319	575	9.81156445
320	578	24.67221678
321	579	13.55845118
322	580	21.00360888
323	581	24.77189734
324	582	22.47383928
325	584	18.93175382
326	585	19.60626185
327	587	12.16756687
328	588	27.40131749
329	591	24.89137436
330	592	20.95357858
331	594	18.83306845
332	595	26.49231094
333	596	34.12245620
334	597	14.54533094
335	599	12.61797511
336	600	13.85795602
337	601	17.19620341
338	603	6.35543602
339	604	11.55753595
340	605	7.01506413
341	606	21.04869098
342	607	16.77629365
343	608	31.23095390
344	609	12.39731568
345	610	22.46909571
346	611	20.92591301
347	612	4.75169724
348	614	4.93296333
349	615	21.65974516
350	616	17.99552964
351	617	25.07935105
352	619	5.82434592
353	620	15.54498505
354	621	11.92655652
355	622	27.11844405
356	623	23.24315491
357	625	14.23354731
358	626	32.69800802
359	627	9.78682181
360	629	17.42123254
361	630	6.98769831
362	631	2.72573716
363	632	17.48309578
364	634	16.61395051
365	635	30.49804791
366	643	17.84683017
367	644	16.42823814
368	645	20.90485365
369	646	13.34460093
370	647	34.83918057
371	648	19.80148389
372	651	18.72330925
373	652	19.79507695
374	654	5.09729387
375	656	6.30650995
376	657	29.24880107
377	659	29.17658889
378	660	3.12062600
379	661	26.08650335
380	663	11.67464205
381	664	10.98238474
382	665	16.24720699
383	666	24.10340861
384	669	6.65479230
385	670	22.93331268
386	671	7.76663387
387	673	27.12801266
388	675	24.52340099
389	676	28.10555213
390	677	26.28908114
391	680	29.69643779
392	682	15.79186103
393	684	7.68438093
394	685	36.20357595
395	686	33.73552849
396	688	30.06117538
397	689	13.94673661
398	691	31.99408802
399	693	27.30294353
400	696	21.66005161
401	697	26.98780940
402	699	18.83232044
403	700	142.71691464
404	701	70.34327128
405	702	62.76303299
406	705	81.14296355
407	706	61.10990940
408	707	55.18526920
409	708	40.81066581
410	709	126.68039060
411	711	102.38304564
412	712	115.21240531
413	713	113.30719459
414	714	50.19767203
415	715	132.94905076
416	716	119.55146594
417	718	81.52482185
418	721	52.34049906
419	722	131.05531013
420	723	87.52325584
421	724	146.56449775
422	726	32.14555660
423	728	117.85215876
424	730	74.94556803
425	732	127.29724515
