0	2	0.04090161
1	3	0.02801335
2	6	0.03734474
3	7	0.02290086
4	8	0.04287174
5	9	0.02076999
6	12	0.01171267
7	13	0.02187995
8	14	0.05972822
9	16	0.08378247
10	17	0.04295098
11	19	0.06289416
12	20	0.06885275
13	21	0.00791694
14	22	0.02271997
15	23	0.02567980
16	24	0.00994437
17	25	0.02030946
18	26	0.03252802
19	27	0.08280016
20	29	0.00918570
21	30	0.02221205
22	31	0.07220575
23	32	0.03421987
24	33	0.03811234
25	34	0.04126873
26	36	0.04290460
27	38	0.04211777
28	40	0.01804688
29	41	0.01208330
30	44	0.03414869
31	46	0.04820204
32	47	0.05400961
33	51	0.00875653
34	53	0.04117731
35	54	0.09094842
36	55	0.01326804
37	58	0.01593630
38	59	0.02270543
39	62	0.05974203
40	65	0.07325161
41	68	0.03517797
42	69	0.03716141
43	70	0.04462007
44	74	0.05719661
45	76	0.06042297
46	77	0.03284148
47	79	0.10891695
48	80	0.04006358
49	81	0.05345995
50	83	0.11290286
51	91	0.17299205
52	95	0.06548768
53	97	0.08614662
54	99	0.09840985
55	100	0.08697721
56	102	0.15520661
57	103	0.06122892
58	104	0.01958992
59	105	0.05827069
60	107	0.06191190
61	108	0.06951436
62	111	0.01505466
63	112	0.02143357
64	114	0.03590510
65	116	0.07768951
66	118	0.06082999
67	119	0.02726099
68	121	0.04896485
69	123	0.02437608
70	125	0.05965222
71	127	0.03620751
72	128	0.06134497
73	129	0.01797311
74	131	0.10812578
75	132	0.06123879
76	133	0.06523400
77	134	0.04175263
78	135	0.01488140
79	136	0.08988249
80	137	0.05557528
81	140	0.01152343
82	144	0.06481731
83	145	0.04889763
84	147	0.02389639
85	148	0.04345435
86	149	0.03034333
87	150	0.05936978
88	151	0.03930221
89	152	0.07486057
90	153	0.05813860
91	154	0.00878194
92	155	0.04242398
93	156	0.03039023
94	157	0.01590290
95	158	0.02288647
96	160	0.00875399
97	161	0.03218177
98	162	0.03888008
99	163	0.07054710
100	164	0.07560430
101	165	0.09551748
102	167	0.02425430
103	168	0.03645055
104	170	0.03976491
105	171	0.03870739
106	172	0.06267089
107	174	0.06084863
108	175	0.04740616
109	177	0.03922852
110	179	0.04252447
111	181	0.03691408
112	185	0.16373946
113	186	0.05477954
114	189	0.03881486
115	190	0.05108127
116	191	0.05572871
117	192	0.05029781
118	194	0.04121313
119	197	0.04122732
120	199	0.03660414
121	201	0.00806633
122	203	0.01798228
123	207	0.01640139
124	208	0.00869861
125	210	0.01963131
126	211	0.04515286
127	212	0.01371280
128	213	0.02156603
129	214	0.02759925
130	217	0.03387518
131	218	0.09798359
132	220	0.10329746
133	224	0.02911327
134	226	0.04858291
135	227	0.27396311
136	228	0.01496864
137	229	0.06280577
138	230	0.11659856
139	231	0.12110523
140	232	0.04236298
141	234	0.03877572
142	236	0.06532363
143	238	0.03397781
144	240	0.10172036
145	242	0.03277253
146	243	0.02637605
147	245	0.06095231
148	246	0.03410526
149	247	0.03489986
150	248	0.03436976
151	249	0.05874671
152	250	0.09032350
153	251	0.06193102
154	252	0.03708157
155	253	0.04630973
156	255	0.25051277
157	256	0.36892585
158	259	0.39363116
159	261	0.40708985
160	262	0.65616161
161	263	0.75383437
162	265	0.78980706
163	266	0.79845905
164	267	0.67255164
165	268	0.21590948
166	273	0.87755115
167	281	0.95602253
168	283	0.67260558
169	284	1.33297466
170	289	0.50868428
171	290	0.12458350
172	291	0.39796318
173	294	0.04360460
174	295	0.07675544
175	302	0.87755115
176	310	0.95602253
177	312	0.67260558
178	313	1.33297466
179	318	0.50868428
180	320	0.39796318
181	322	0.02613417
182	325	0.12761085
183	326	0.10345546
184	327	0.03631243
185	328	0.04077619
186	329	0.04025120
187	331	0.96768734
188	341	0.54042629
189	347	1.87835936
190	349	1.64094749
191	350	0.71780580
192	352	0.91510628
193	357	0.17257010
194	358	0.36278995
195	385	0.69443894
196	397	0.64094062
197	400	0.15784665
198	401	0.00690566
199	404	0.10052216
200	405	0.09342036
201	406	0.06801711
202	407	0.08159780
203	408	0.11989007
204	409	0.24423433
205	410	0.14854975
206	411	0.07757125
207	415	0.04603703
208	417	0.04881979
209	419	0.03557776
210	420	0.04954422
211	421	0.28650943
212	422	0.04741739
213	425	0.06933597
214	426	0.04467829
215	429	0.31298137
216	430	0.33579306
217	431	0.05879800
218	432	0.09564247
219	433	0.08257996
220	434	0.03378563
221	436	0.14818500
222	438	0.08104761
223	439	0.19073381
224	440	0.05086109
225	441	0.03785219
