0	2	5.11657350	76.63467644	19.14875006
1	3	125.00351453	86.71082539	51.18566008
2	6	254.95720820	47.91905796	8.02373384
3	7	20.89662209	131.34598977	46.65738815
4	8	12.15615713	72.15877293	17.58506993
5	9	72.06217284	140.75155491	38.08627225
6	12	25.41424171	201.60986356	298.87589472
7	13	100.86879625	119.52597513	68.50522862
8	14	131.55414702	31.65370013	14.69215285
9	16	4.06894584	33.29579114	23.53526302
10	17	218.72192132	39.76676143	15.41131725
11	19	196.76414517	19.87823865	9.25761618
12	20	96.29227352	28.52331598	19.08441050
13	21	15.42663916	398.39439272	92.07896812
14	22	227.37710943	97.96270971	53.56018086
15	23	155.13064982	93.41112240	49.35822778
16	24	151.59694014	250.35282777	235.95023209
17	25	236.66732883	67.96245827	220.27021290
18	26	240.12320493	50.59921767	55.17757740
19	27	7.99657736	30.70558839	32.19783425
20	29	92.23425441	317.11351735	129.55222824
21	30	95.72335034	117.40336525	70.77328441
22	31	29.26315923	39.09885448	11.53798628
23	32	151.00132499	56.83817632	65.06049869
24	33	156.00196347	49.05593536	53.84210117
25	34	200.55077620	43.14857206	25.20065174
26	36	164.51169962	48.27930881	16.10899158
27	38	177.49987419	46.68498436	19.71514145
28	40	90.78197236	154.37523691	66.74279073
29	41	101.68870316	258.46791916	17.74337768
30	44	234.54256201	52.06908685	35.28835114
31	46	39.74147309	46.86115096	61.29737595
32	47	104.08482433	32.33778363	49.47739205
33	51	188.57236312	313.13772740	154.18990948
34	53	188.50427274	44.10751952	29.28820774
35	54	48.12887893	21.73400805	28.03711302
36	55	216.42882614	214.58614757	20.88502630
37	58	203.01671360	107.98183091	259.90145549
38	59	224.38118012	56.18360913	206.33521075
39	62	178.57147438	25.48163369	9.84689193
40	65	37.99631538	29.87055184	37.03313278
41	68	219.68851924	35.96145680	91.25002396
42	69	125.74944442	49.89933670	76.25121889
43	70	193.55044983	34.58552634	37.76402383
44	74	79.44876155	40.44881427	22.00242418
45	76	160.64264499	25.09970134	19.15765367
46	77	193.56485428	59.23135678	47.10378895
47	79	85.30690387	13.04794924	15.54514689
48	80	222.19880005	38.19805823	39.50314172
49	81	219.41078182	25.27545486	11.21376332
50	83	105.32300551	10.52625147	9.05074302
51	91	19.25451978	14.18177815	8.46370207
52	95	158.68810034	23.77406260	9.43783706
53	97	92.36233364	22.26430168	8.27336468
54	99	70.25292426	21.10295216	7.54412358
55	100	75.25057619	23.17880163	13.47062218
56	102	14.25188762	17.70376958	6.94434280
57	103	132.48149268	31.81472271	8.60378460
58	104	53.53524331	135.91432658	101.45043011
59	105	89.53703708	37.89365721	21.46930571
60	107	92.38000537	33.99975316	21.52024147
61	108	47.17509145	34.08793880	25.63696974
62	111	73.32372142	123.71200923	321.86426934
63	112	101.63165266	63.53260424	281.73574310
64	114	187.89447495	43.02185398	76.98367107
65	116	1.02873867	37.19492521	22.67633613
66	118	84.19723581	32.43589417	35.26687002
67	119	246.68837512	55.31650418	106.89512070
68	121	139.63974201	20.90486962	93.35538837
69	123	225.56016570	81.37536929	77.96446502
70	125	41.88024472	34.68712168	55.33263360
71	127	249.06908428	42.41663550	41.41428022
72	128	185.34196115	13.26832401	44.28971484
73	129	183.79755695	128.62788460	109.47455846
74	131	24.12218683	19.62563646	28.15217670
75	132	151.55108959	26.04015135	18.30875906
76	133	114.30211580	22.48800656	40.10987764
77	134	128.92485966	43.08589844	62.88924190
78	135	218.50046350	136.27413955	203.12539695
79	136	55.97753187	16.21288624	44.70958189
80	137	146.38119747	23.33734475	51.18145778
81	140	191.22768672	215.89949821	169.77281507
82	144	58.16811816	33.04912275	35.68275909
83	145	34.93670437	50.48237539	47.48092024
84	147	221.59386001	68.46096356	136.84517643
85	148	197.77883993	38.88886435	27.23229572
86	149	47.47291892	49.15850358	197.26857750
87	150	131.45979884	29.00730247	25.43289869
88	151	194.45581737	41.66378779	48.78039484
89	152	117.19482190	14.78805919	41.91711890
90	153	122.08355826	22.91726971	56.89917202
91	154	48.60413271	351.97702969	89.31883761
92	155	182.57811399	41.70131871	32.62056730
93	156	235.00271993	47.20543665	96.69184342
94	157	236.40407795	100.31506635	270.18085571
95	158	236.64024563	85.71949076	88.54026362
96	160	62.63186411	297.20575065	284.06238524
97	161	239.69443906	34.76528571	116.44027523
98	162	30.77995099	36.68966061	163.43038840
99	163	181.93557283	14.66829552	15.29613165
100	164	169.00284694	13.06705915	16.83009391
101	165	129.41237350	3.80900653	38.67861997
102	167	7.03369260	47.84962654	326.01668086
103	168	30.58411850	67.44550732	73.87037418
104	170	46.61401287	25.81905302	186.46693410
105	171	86.08673194	4.73434562	248.07892244
106	172	115.43595981	4.25370635	112.21033384
107	174	77.42933704	29.34108811	50.12957485
108	175	41.83067287	17.51011510	169.55921203
