1027 1 10
1029 1 10
1030 1 20
1031 1 41
1032 1 46
1034 1 11
1035 1 11
1036 1 24
1037 1 22
1038 1 31
1039 1 22
1040 1 27
1041 1 16
1042 1 69
1043 1 14
1044 1 20
1045 1 74
1046 1 15
1047 1 23
1048 1 126
1049 1 37
1050 1 21
1051 1 8
1054 1 23
1055 1 29
1056 1 81
1059 1 26
1061 1 26
1062 1 52
1064 1 60
1065 1 29
1066 1 51
1067 1 17
1071 1 18
1072 1 0
1074 1 21
1076 1 47
1078 1 51
1079 1 28
1080 1 44
1081 1 56
1082 1 25
1083 1 60
1084 1 29
1085 1 1429
1087 1 46
1089 1 78
1091 1 31
1092 1 22
1094 1 103
1095 1 15
1096 1 51
1098 1 55
1099 1 42
1100 1 30
1101 1 29
1103 1 23
1105 1 26
1107 1 8
1108 1 19
1109 1 16
1110 1 41
1111 1 64
1113 1 124
1114 1 78
1115 1 15
1117 1 208
1118 1 30
1119 1 18
1120 1 16
1121 1 24
1122 1 66
1124 1 65
1125 1 6
1127 1 951
1132 1 25
1133 1 150
1134 1 24
1136 1 58
1139 1 38
1142 1 24
1143 1 88
1144 1 88
1146 1 183
1150 1 44
1151 1 52
1152 1 17
1154 1 82
1158 1 53
1159 1 60
1161 1 32
1164 1 46
1165 1 5
1167 1 34
1168 1 48
1169 1 25
1171 1 53
1172 1 48
1173 1 16
1177 1 89
1178 1 73
1180 1 34
1182 1 57
1183 1 28
1184 1 22
1185 1 15
1186 1 83
1187 1 49
1189 1 27
1191 1 24
1192 1 7
1193 1 16
1194 1 14
1195 1 108
1196 1 20
1197 1 127
1199 1 148
1201 1 34
1202 1 19
1203 1 0
1206 1 203
1211 1 36
1212 1 27
1213 1 0
1216 1 60
1217 1 0
1218 1 71
1219 1 55
1224 1 0
1225 1 36
1227 1 58
1228 1 52
1230 1 50
1232 1 0
1233 1 0
1234 1 0
1236 1 73
1237 1 713
1239 1 0
1242 1 66
1243 1 23
1244 1 6
1245 1 18
1248 1 10
1249 1 17
1250 1 46
1251 1 49
1252 1 10
1253 1 41
1255 1 58
1257 1 70
1260 1 10
1262 1 65
1264 1 7
1265 1 8
1267 1 9
1271 1 13
1273 1 12
1275 1 12
1276 1 40
1279 1 93
1282 1 57
1284 1 81
1285 1 85
1286 1 61
1288 1 77
1291 1 8
1292 1 31
1293 1 151
1294 1 50
1297 1 629
1298 1 225
1299 1 18
1300 1 19
1302 1 18
1303 1 17
1304 1 4
1305 1 12
1306 1 1
1311 1 80
1312 1 18
1313 1 21
1314 1 16
1316 1 117
1317 1 98
1318 1 126
1320 1 167
1321 1 34
1322 1 26
1329 1 20
1330 1 27
1331 1 34
1332 1 32
1333 1 70
1334 1 32
1336 1 84
1337 1 37
1339 1 22
1341 1 13
1342 1 224
1343 1 23
1344 1 36
1347 1 2302
1348 1 10
1349 1 664
1352 1 138
1353 1 0
1354 1 156
1355 1 24
1359 1 113
1362 1 10
1364 1 30
1367 1 0
1368 1 26
1369 1 0
1370 1 14
1371 1 82
1372 1 21
1373 1 36
1374 1 34
1375 1 32
1376 1 63
1377 1 69
1378 1 34
1379 1 87
1380 1 43
1381 1 26
1382 1 30
1384 1 104
1385 1 329
1388 1 0
1389 1 12
1393 1 77
1394 1 20
1395 1 31
1396 1 19
1397 1 4304
1401 1 4
1402 1 18
1406 1 8
1408 1 9
1409 1 6
1410 1 54
1413 1 13
1414 1 28
1415 1 11
1416 1 140
1419 1 4
1420 1 27
1421 1 148
1429 1 33764
1430 1 94
1431 1 58
1432 1 136
1433 1 27
1435 1 25
1436 1 86
1437 1 15
1438 1 12
1439 1 32
1441 1 48
1442 1 13
1443 1 63
1445 1 19
1448 1 5
1449 1 25
1453 1 23
1455 1 11485
1456 1 67
1458 1 79
1459 1 21
1460 1 43
1461 1 35
1462 1 30
1464 1 16
1465 1 276
1466 1 6
1467 1 1796
1469 1 16
1470 1 5
1471 1 47
1472 1 30
1473 1 286
1478 1 7
1479 1 24
1480 1 21
1485 1 181
1487 1 19
1488 1 158
1489 1 8
1493 1 49
1494 1 126
1496 1 84
1497 1 10
1499 1 12
1500 1 8
1502 1 4
1505 1 51
1507 1 0
1508 1 75
1510 1 0
1514 1 4124
1515 1 25
1516 1 59
1517 1 26
1518 1 0
1519 1 3792
1520 1 0
1521 1 5
1522 1 0
1523 1 188
1524 1 34
1525 1 23
1527 1 20
1528 1 7
1529 1 7
1530 1 13
1532 1 3
1534 1 4
1535 1 16
1537 1 2
1538 1 116
1539 1 191
1541 1 49
1542 1 57
1544 1 48
1545 1 0
1547 1 80
1548 1 1840
1550 1 35
1551 1 12
1556 1 11
1557 1 42
1558 1 30
1559 1 96
1561 1 52
1562 1 79
1564 1 22
1566 1 242
1567 1 117
1568 1 20
1569 1 212
1570 1 20
1571 1 24
1572 1 31
1575 1 2889
1576 1 39
1578 1 30
1581 1 12
1584 1 10
1585 1 33
1586 1 339
1587 1 55
1589 1 16
1590 1 15
1591 1 20
1592 1 41
1593 1 16
1594 1 8
1598 1 0
2 2 1541
3 2 1661
6 2 1278
7 2 2581
8 2 1548
9 2 2632
12 2 2076
13 2 2405
14 2 643
16 2 772
17 2 730
19 2 452
20 2 608
21 2 37648
22 2 1507
23 2 1691
24 2 8089
25 2 2797
26 2 752
27 2 520
29 2 2653
30 2 1376
31 2 797
32 2 1175
33 2 924
34 2 968
36 2 932
38 2 945
40 2 3419
41 2 65893
44 2 1258
46 2 808
47 2 616
51 2 3773
53 2 700
54 2 560
55 2 3032
58 2 1741
59 2 4833
62 2 434
65 2 550
68 2 732
69 2 894
70 2 705
74 2 847
76 2 416
77 2 449
79 2 341
80 2 734
81 2 475
83 2 361
91 2 275
95 2 414
97 2 348
99 2 326
100 2 331
102 2 270
103 2 644
104 2 1078
105 2 601
107 2 604
108 2 559
111 2 1356
112 2 616
114 2 700
116 2 513
118 2 596
119 2 503
121 2 396
123 2 737
125 2 554
127 2 504
128 2 441
129 2 952
131 2 280
132 2 407
133 2 370
134 2 385
135 2 988
136 2 312
137 2 402
140 2 1728
144 2 1082
145 2 547
147 2 734
148 2 453
149 2 817
150 2 899
151 2 706
152 2 373
153 2 378
154 2 2609
155 2 694
156 2 491
157 2 4078
158 2 1004
160 2 14145
161 2 240
162 2 800
163 2 693
164 2 424
165 2 641
167 2 1034
168 2 8735
170 2 2352
171 2 1112
172 2 372
174 2 589
175 2 1835
177 2 764
179 2 871
181 2 464
185 2 770
186 2 660
189 2 793
190 2 670
191 2 987
192 2 1729
194 2 1361
197 2 738
199 2 1769
201 2 9514
203 2 3265
207 2 2790
208 2 8259
210 2 7376
211 2 931
212 2 5120
213 2 2251
214 2 2487
217 2 2055
218 2 388
220 2 631
224 2 1975
226 2 1544
227 2 1294
228 2 14100
229 2 1487
230 2 1626
231 2 2664
232 2 11405
234 2 19258
236 2 6264
238 2 11619
240 2 4181
242 2 9197
243 2 16106
245 2 6476
246 2 9722
247 2 18505
248 2 8426
249 2 7585
250 2 1418
251 2 2158
252 2 4308
253 2 1410
255 2 41
256 2 41
259 2 46
261 2 39
262 2 19
263 2 20
265 2 17
266 2 15
267 2 20
268 2 22
271 2 11
272 2 2
273 2 16
275 2 28
277 2 15
278 2 8
279 2 11
280 2 3
281 2 14
283 2 20
284 2 6
285 2 10
286 2 8
289 2 32
290 2 58
291 2 42
294 2 669
295 2 779
301 2 2
302 2 16
306 2 15
308 2 8
309 2 11
310 2 14
312 2 20
313 2 6
315 2 10
316 2 8
318 2 32
320 2 42
322 2 6615
325 2 556
326 2 583
327 2 966
328 2 1865
329 2 1500
331 2 12
332 2 5
337 2 4
338 2 4
341 2 26
343 2 7
344 2 5
345 2 3
346 2 2
347 2 3
348 2 5
349 2 3
350 2 18
351 2 5
352 2 15
354 2 5
355 2 9
356 2 7
357 2 88
358 2 49
359 2 1
361 2 1
362 2 2
363 2 2
364 2 2
365 2 4
368 2 3
369 2 3
370 2 2
372 2 3
373 2 3
374 2 4
376 2 3
378 2 3
379 2 2
381 2 1
382 2 6
383 2 1
384 2 2
385 2 19
386 2 2
388 2 7
390 2 5
392 2 2
393 2 8
394 2 3
395 2 2
396 2 4
397 2 25
400 2 68
401 2 5787
404 2 377
405 2 395
406 2 246
407 2 211
408 2 148
409 2 290
410 2 1083
411 2 2832
415 2 2509
417 2 2297
419 2 3272
420 2 1097
421 2 49
422 2 2805
425 2 994
426 2 2931
429 2 781
430 2 38
431 2 757
432 2 2581
433 2 2614
434 2 3998
436 2 54
438 2 3333
439 2 76
440 2 2989
441 2 2513
442 2 1306
443 2 334
444 2 868
445 2 2770
447 2 4662
448 2 62
449 2 1762
452 2 4269
453 2 443
454 2 2512
456 2 2493
462 2 58
463 2 2099
467 2 125
469 2 3051
470 2 375
471 2 267
472 2 3755
474 2 3391
476 2 3588
477 2 2500
479 2 3016
480 2 3555
483 2 2077
484 2 169
485 2 3115
486 2 3302
487 2 44
488 2 102
489 2 97
490 2 1666
491 2 692
492 2 2348
494 2 1715
495 2 1815
496 2 2194
498 2 3029
500 2 3003
502 2 138
503 2 182
504 2 732
505 2 1358
507 2 1293
509 2 2489
511 2 691
512 2 1010
514 2 5684
515 2 1100
516 2 1153
518 2 1715
519 2 4425
521 2 3762
523 2 4988
524 2 35
525 2 210
527 2 2915
529 2 2571
531 2 8141
532 2 1170
533 2 2204
534 2 1345
535 2 31
536 2 158
538 2 5111
540 2 132
541 2 2311
542 2 5010
543 2 4068
544 2 60
545 2 4693
546 2 94
547 2 943
548 2 671
549 2 57
550 2 2511
552 2 22
553 2 4046
555 2 75
556 2 41
557 2 2939
558 2 454
559 2 259
560 2 1595
561 2 141
562 2 289
564 2 417
565 2 1546
566 2 947
567 2 1769
568 2 1043
570 2 1970
572 2 420
573 2 1725
575 2 1070
578 2 1919
579 2 881
580 2 1523
581 2 1766
582 2 1009
584 2 967
585 2 1136
587 2 1340
588 2 1959
591 2 694
592 2 1425
594 2 1050
595 2 721
596 2 2040
597 2 164
599 2 317
600 2 1291
601 2 1202
603 2 321
604 2 1282
605 2 82
606 2 157
607 2 547
608 2 2038
609 2 1286
610 2 1277
611 2 1334
612 2 59
614 2 57
615 2 2904
616 2 1167
617 2 1672
619 2 308
620 2 1388
621 2 1304
622 2 1675
623 2 1722
625 2 81
626 2 2257
627 2 1059
629 2 2054
630 2 71
631 2 16
632 2 81
634 2 69
635 2 2274
643 2 1350
644 2 78
645 2 114
646 2 37
647 2 202
648 2 119
651 2 68
652 2 59
654 2 39
656 2 99
657 2 103
659 2 460
660 2 23
661 2 339
663 2 162
664 2 116
665 2 505
666 2 334
669 2 44
670 2 175
671 2 576
673 2 300
675 2 147
676 2 146
677 2 285
680 2 2791
682 2 291
684 2 315
685 2 406
686 2 1790
688 2 188
689 2 376
691 2 138
693 2 188
696 2 285
697 2 170
699 2 253
700 2 3584
701 2 14103
702 2 2325
705 2 42393
706 2 396371
707 2 11746
708 2 4958
709 2 14994
711 2 9869
712 2 9222
713 2 4150
714 2 12336
715 2 23270
716 2 3918
718 2 2236
721 2 83974
722 2 4083
723 2 22319
724 2 61095
726 2 14017
728 2 11969
730 2 54536
732 2 2545
733 2 1565
734 2 51209
735 2 15050
736 2 2041
737 2 7328
740 2 6965
741 2 2526
744 2 2230
745 2 3767
746 2 4360
747 2 2859
748 2 201520
752 2 5825
757 2 17735
758 2 8425
759 2 7081
760 2 78285
761 2 6144
762 2 5615
764 2 11768
768 2 3331
771 2 8044
772 2 5234
773 2 12152
776 2 6983
780 2 3181
781 2 34766
784 2 6905
786 2 12382
788 2 4404
790 2 14290
791 2 7824
792 2 3619
793 2 24603
794 2 71141
795 2 36773
799 2 58029
803 2 577
804 2 784
807 2 1885
809 2 629
811 2 1042
812 2 1317
813 2 974
814 2 1178
816 2 1219
819 2 1436
820 2 2747
824 2 1316
825 2 988
826 2 3880
828 2 1899
829 2 569
830 2 1960
831 2 2558
832 2 2248
834 2 1484
836 2 622
837 2 1621
839 2 2162
841 2 2301
842 2 2352
843 2 1763
844 2 376
848 2 1568
849 2 790
850 2 2970
851 2 2407
855 2 1365
856 2 291
857 2 1084
859 2 420
860 2 2492
865 2 453
869 2 1085
870 2 491
874 2 865
875 2 1542
876 2 4267
879 2 710
881 2 778
882 2 500
884 2 416
886 2 1922
887 2 435
888 2 991
889 2 879
891 2 1756
892 2 559
894 2 1494
895 2 2818
896 2 1676
897 2 1346
898 2 1115
899 2 436
900 2 1379
901 2 859
902 2 416
905 2 2036
906 2 626
907 2 363
908 2 463
909 2 2523
911 2 475
912 2 764
913 2 1865
915 2 1465
916 2 458
917 2 1221
918 2 328
919 2 360
920 2 511
921 2 279
922 2 421
923 2 912
924 2 353
925 2 293
927 2 482
928 2 193
929 2 241
930 2 1536
932 2 171
933 2 1250
934 2 3478
935 2 499
937 2 227
938 2 466
939 2 197
941 2 280
942 2 406
943 2 376
945 2 479
946 2 235
947 2 628
948 2 567
950 2 377
951 2 19982
954 2 600
955 2 313
957 2 591
958 2 182
959 2 271
960 2 210
961 2 312
962 2 534
963 2 153
964 2 374
965 2 639
966 2 1010
968 2 455
969 2 446
970 2 514
971 2 749
972 2 200
973 2 364
975 2 415
976 2 342
977 2 120
979 2 215
982 2 541
986 2 8303
988 2 501
989 2 598
990 2 19961
993 2 188
994 2 315
995 2 279
996 2 419
999 2 795
1000 2 285
1003 2 228
1005 2 264
1006 2 999
1012 2 518
1013 2 395
1014 2 281
1015 2 220
1019 2 336
1021 2 227
1022 2 13534
1023 2 164
1024 2 289
1025 2 341
1026 2 496
1027 2 279
1029 2 207
1030 2 270
1031 2 920
1032 2 328
1034 2 218
1035 2 411
1036 2 285
1037 2 349
1038 2 336
1039 2 244
1040 2 542
1041 2 220
1042 2 712
1043 2 252
1044 2 279
1045 2 213
1046 2 359
1047 2 130
1048 2 354
1049 2 154
1050 2 291
1051 2 345
1054 2 236
1055 2 167
1056 2 766
1059 2 487
1061 2 331
1062 2 489
1064 2 485
1065 2 561
1066 2 225
1067 2 899
1071 2 178
1072 2 126
1074 2 233
1076 2 501
1078 2 631
1079 2 626
1080 2 594
1081 2 308
1082 2 174
1083 2 878
1084 2 416
1085 2 935
1087 2 613
1089 2 758
1091 2 438
1092 2 186
1094 2 799
1095 2 290
1096 2 776
1098 2 818
1099 2 585
1100 2 580
1101 2 528
1103 2 492
1105 2 495
1107 2 349
1108 2 472
1109 2 141
1110 2 463
1111 2 223
1113 2 1079
1114 2 960
1115 2 463
1117 2 1396
1118 2 252
1119 2 421
1120 2 262
1121 2 259
1122 2 968
1124 2 1503
1125 2 49
1127 2 3057
1132 2 509
1133 2 2353
1134 2 317
1136 2 272
1139 2 4125
1142 2 297
1143 2 614
1144 2 1159
1146 2 2638
1150 2 1084
1151 2 343
1152 2 647
1154 2 1179
1158 2 1029
1159 2 1069
1161 2 1174
1164 2 1014
1165 2 112
1167 2 1067
1168 2 2720
1169 2 287
1171 2 1292
1172 2 1278
1173 2 806
1177 2 2664
1178 2 1047
1180 2 1515
1182 2 2042
1183 2 742
1184 2 801
1185 2 265
1186 2 2278
1187 2 379
1189 2 832
1191 2 1037
1192 2 636
1193 2 810
1194 2 602
1195 2 3219
1196 2 948
1197 2 3915
1199 2 4082
1201 2 1087
1202 2 414
1203 2 200
1206 2 2355
1211 2 565
1212 2 394
1213 2 1011
1216 2 651
1217 2 353
1218 2 1162
1219 2 317
1224 2 644
1225 2 1177
1227 2 1041
1228 2 504
1230 2 752
1232 2 531
1233 2 428
1234 2 531
1236 2 920
1237 2 1203
1239 2 217
1242 2 849
1243 2 700
1244 2 559
1245 2 599
1248 2 482
1249 2 658
1250 2 998
1251 2 994
1252 2 283
1253 2 531
1255 2 1014
1257 2 716
1260 2 417
1262 2 2793
1264 2 446
1265 2 477
1267 2 365
1271 2 686
1273 2 694
1275 2 618
1276 2 938
1279 2 456
1282 2 706
1284 2 826
1285 2 1662
1286 2 364
1288 2 1446
1291 2 543
1292 2 674
1293 2 1684
1294 2 875
1297 2 3273
1298 2 3643
1299 2 698
1300 2 408
1302 2 680
1303 2 440
1304 2 372
1305 2 531
1306 2 323
1311 2 2909
1312 2 621
1313 2 872
1314 2 525
1316 2 1059
1317 2 2089
1318 2 2658
1320 2 2306
1321 2 469
1322 2 336
1329 2 159
1330 2 273
1331 2 133
1332 2 140
1333 2 400
1334 2 301
1336 2 503
1337 2 236
1339 2 196
1341 2 306
1342 2 5862
1343 2 493
1344 2 678
1347 2 2863
1348 2 230
1349 2 1613
1352 2 1071
1353 2 531
1354 2 589
1355 2 423
1359 2 875
1362 2 325
1364 2 384
1367 2 648
1368 2 497
1369 2 2056
1370 2 345
1371 2 1161
1372 2 314
1373 2 280
1374 2 493
1375 2 632
1376 2 897
1377 2 867
1378 2 400
1379 2 1102
1380 2 346
1381 2 177
1382 2 180
1384 2 382
1385 2 946
1388 2 382
1389 2 236
1393 2 308
1394 2 346
1395 2 335
1396 2 272
1397 2 16794
1401 2 259
1402 2 173
1406 2 218
1408 2 335
1409 2 418
1410 2 1095
1413 2 211
1414 2 344
1415 2 195
1416 2 2368
1419 2 69
1420 2 167
1421 2 2158
1429 2 106349
1430 2 481
1431 2 590
1432 2 2017
1433 2 195
1435 2 475
1436 2 323
1437 2 200
1438 2 157
1439 2 378
1441 2 294
1442 2 136
1443 2 677
1445 2 246
1448 2 192
1449 2 1006
1453 2 256
1455 2 27680
1456 2 411
1458 2 641
1459 2 169
1460 2 118
1461 2 265
1462 2 109
1464 2 491
1465 2 1318
1466 2 255
1467 2 5310
1469 2 242
1470 2 110
1471 2 237
1472 2 211
1473 2 1212
1478 2 575
1479 2 416
1480 2 228
1485 2 421
1487 2 361
1488 2 568
1489 2 271
1493 2 353
1494 2 841
1496 2 938
1497 2 201
1499 2 174
1500 2 195
1502 2 108
1505 2 254
1507 2 532
1508 2 313
1510 2 400
1514 2 1693
1515 2 247
1516 2 332
1517 2 250
1518 2 715
1519 2 1529
1520 2 768
1521 2 231
1522 2 861
1523 2 625
1524 2 1110
1525 2 238
1527 2 291
1528 2 247
1529 2 192
1530 2 261
1532 2 83
1534 2 190
1535 2 441
1537 2 148
1538 2 393
1539 2 1217
1541 2 302
1542 2 472
1544 2 350
1545 2 224
1547 2 643
1548 2 2088
1550 2 324
1551 2 422
1556 2 1036
1557 2 779
1558 2 640
1559 2 769
1561 2 779
1562 2 676
1564 2 453
1566 2 1862
1567 2 406
1568 2 392
1569 2 940
1570 2 337
1571 2 507
1572 2 498
1575 2 17451
1576 2 518
1578 2 682
1581 2 270
1584 2 292
1585 2 541
1586 2 40
1587 2 915
1589 2 298
1590 2 128
1591 2 326
1592 2 818
1593 2 676
1594 2 409
1598 2 266
2 3 59
3 3 69
6 3 31
7 3 86
8 3 51
9 3 108
12 3 116
13 3 84
14 3 20
16 3 24
17 3 27
19 3 13
20 3 22
21 3 4604
22 3 66
23 3 70
24 3 635
25 3 270
26 3 41
27 3 22
29 3 226
30 3 99
31 3 27
32 3 41
33 3 40
34 3 30
36 3 35
38 3 34
40 3 125
41 3 10067
44 3 36
46 3 40
47 3 22
51 3 407
53 3 30
54 3 16
55 3 430
58 3 89
59 3 278
62 3 19
65 3 24
68 3 30
69 3 40
70 3 21
74 3 18
76 3 15
77 3 32
79 3 10
80 3 32
81 3 22
83 3 9
91 3 11
95 3 15
97 3 18
99 3 20
100 3 20
102 3 15
103 3 24
104 3 62
105 3 15
107 3 21
108 3 23
111 3 80
112 3 54
114 3 33
116 3 34
118 3 21
119 3 43
121 3 16
123 3 36
125 3 22
127 3 18
128 3 9
129 3 79
131 3 10
132 3 17
133 3 13
134 3 33
135 3 120
136 3 12
137 3 12
140 3 132
144 3 18
145 3 32
147 3 44
148 3 21
149 3 33
150 3 18
151 3 25
152 3 10
153 3 15
